market,status,country_code,funding_rounds,founded_at,first_funding_at,last_funding_at,round_A,round_B,round_C,round_D,round_E,round_F,round_G,round_H,total_investment,years_to_first_funding
 Ticketing ,operating,ESP,3.0,2010-01-01,2009-06-27,2013-05-27,1,1,0,0,0,0,0,0,5730000.0,-0.5150684931506849
 Curated Web ,operating,SWE,4.0,2012-05-01,2011-12-01,2014-02-18,1,0,0,0,0,0,0,0,10567560.0,-0.41643835616438357
 Enterprise Software ,operating,USA,9.0,2006-01-01,2003-08-22,2013-06-26,0,0,0,0,0,0,0,0,85800177.0,-2.3643835616438356
 Tracking ,operating,POL,3.0,2008-08-15,2008-06-10,2013-08-10,1,0,0,0,0,0,0,0,170000.0,-0.18082191780821918
 Internet ,operating,BEL,2.0,2012-11-01,2012-10-01,2012-10-01,0,0,0,0,0,0,0,0,119066.0,-0.08493150684931507
 Photography ,acquired,USA,3.0,2005-08-01,2005-05-01,2008-02-01,1,1,0,0,0,0,0,0,11200000.0,-0.25205479452054796
 Charity ,closed,USA,2.0,2014-05-19,2008-01-01,2008-09-24,0,0,0,0,0,0,0,0,1000000.0,-6.383561643835616
 Enterprise Software ,closed,USA,2.0,2009-04-08,2009-04-01,2010-03-01,0,0,0,0,0,0,0,0,72000.0,-0.019178082191780823
 Software ,operating,USA,1.0,2008-09-15,2008-09-10,2008-09-10,0,0,0,0,0,0,0,0,750000.0,-0.0136986301369863
 Messaging ,operating,USA,1.0,2014-02-12,2014-01-01,2014-01-01,0,0,0,0,0,0,0,0,500000.0,-0.11506849315068493
 News ,operating,JPN,3.0,2012-08-01,2012-07-30,2014-09-14,1,1,0,0,0,0,0,0,16340000.0,-0.005479452054794521
 Customer Service ,operating,ESP,1.0,2012-01-01,2011-07-25,2011-07-25,0,0,0,0,0,0,0,0,40000.0,-0.4383561643835616
 Entertainment ,operating,USA,3.0,2009-05-01,2008-06-01,2014-10-14,1,1,1,0,0,0,0,0,21246000.0,-0.915068493150685
 Social Media ,operating,IND,3.0,2013-01-01,2012-10-30,2013-07-25,0,0,0,0,0,0,0,0,425000.0,-0.1726027397260274
 Publishing ,operating,USA,1.0,2011-01-10,2010-06-23,2010-06-23,1,0,0,0,0,0,0,0,4000000.0,-0.5506849315068493
 Customer Service ,operating,USA,3.0,2010-05-01,2010-01-01,2014-02-05,1,1,0,0,0,0,0,0,19300000.0,-0.3287671232876712
 Software ,operating,USA,2.0,2006-04-16,2006-04-01,2008-03-01,0,0,0,0,0,0,0,0,3500000.0,-0.0410958904109589
 Software ,operating,DNK,3.0,2002-10-01,2000-01-01,2007-05-08,1,0,0,0,0,0,0,0,5673200.0,-2.750684931506849
 Legal ,operating,USA,1.0,2008-01-10,2008-01-01,2008-01-01,0,0,0,0,0,0,0,0,55000.0,-0.024657534246575342
 Graphics ,operating,USA,1.0,2009-07-07,2009-07-01,2009-07-01,0,0,0,0,0,0,0,0,100000.0,-0.01643835616438356
 Mobile ,closed,USA,1.0,2012-11-04,2012-10-31,2012-10-31,0,0,0,0,0,0,0,0,50000.0,-0.010958904109589041
 Games ,operating,USA,3.0,2012-03-01,2012-01-01,2013-07-31,0,0,0,0,0,0,0,0,700000.0,-0.1643835616438356
 Information Security ,operating,TUR,1.0,2014-07-20,2014-01-01,2014-01-01,0,0,0,0,0,0,0,0,100000.0,-0.547945205479452
 Clean Technology ,operating,USA,1.0,2012-12-31,2012-09-01,2012-09-01,0,0,0,0,0,0,0,0,17000.0,-0.3315068493150685
 Mobile ,operating,USA,2.0,2012-11-19,2012-11-12,2013-04-29,0,0,0,0,0,0,0,0,100000.0,-0.019178082191780823
 Travel ,operating,IND,1.0,2013-04-18,2013-04-02,2013-04-02,0,0,0,0,0,0,0,0,100000.0,-0.043835616438356165
 Consumers ,operating,SGP,2.0,2012-08-01,2010-01-01,2011-06-28,1,1,0,0,0,0,0,0,8000000.0,-2.5835616438356164
 Travel ,acquired,USA,3.0,2011-01-01,2003-01-01,2010-10-19,1,0,1,0,0,0,0,0,30500000.0,-8.005479452054795
 Social Commerce ,operating,USA,3.0,2012-01-01,2011-08-01,2013-01-15,0,0,0,0,0,0,0,0,1800000.0,-0.4191780821917808
 iOS ,operating,USA,3.0,2011-11-01,2011-10-17,2013-04-10,1,1,0,0,0,0,0,0,12350000.0,-0.0410958904109589
 Software ,acquired,USA,4.0,2004-01-01,2003-05-01,2007-02-06,1,1,0,0,0,0,0,0,15100000.0,-0.6712328767123288
 Startups ,operating,ESP,3.0,2013-02-04,2012-07-01,2014-06-12,1,0,0,0,0,0,0,0,1599069.0,-0.5972602739726027
 Travel ,operating,TUR,2.0,2013-07-11,2013-07-01,2013-12-01,0,0,0,0,0,0,0,0,110000.0,-0.0273972602739726
 Travel ,closed,GBR,1.0,2008-06-23,2000-01-01,2000-01-01,0,0,0,0,0,0,0,0,50230.0,-8.482191780821918
 Photography ,operating,USA,2.0,2013-06-01,2012-12-31,2014-08-15,0,0,0,0,0,0,0,0,1898947.0,-0.41643835616438357
 Travel ,operating,USA,4.0,2011-01-01,2010-12-30,2012-05-22,1,0,0,0,0,0,0,0,2100000.0,-0.005479452054794521
 Games ,operating,GBR,1.0,2008-01-02,2008-01-01,2008-01-01,0,0,0,0,0,0,0,0,4014726.0,-0.0027397260273972603
 Clean Technology ,operating,CHL,1.0,2012-03-01,2012-02-09,2012-02-09,0,0,0,0,0,0,0,0,40000.0,-0.057534246575342465
 Online Shopping ,operating,USA,4.0,2012-05-01,2012-04-01,2014-04-11,1,0,0,0,0,0,0,0,6000000.0,-0.0821917808219178
 Recruiting ,operating,DEU,2.0,2013-11-28,2012-11-01,2014-05-01,0,0,0,0,0,0,0,0,34623.0,-1.073972602739726
 Software ,acquired,USA,2.0,2008-01-01,2005-10-27,2008-10-30,0,1,0,0,0,0,0,0,4700000.0,-2.180821917808219
 Mobile Commerce ,operating,GBR,1.0,2011-07-17,2011-01-01,2011-01-01,0,0,0,0,0,0,0,0,310473.0,-0.5397260273972603
 Banking ,acquired,USA,2.0,2006-12-01,2006-11-01,2008-10-21,0,1,0,0,0,0,0,0,10100000.0,-0.0821917808219178
 Security ,acquired,USA,2.0,2011-06-08,2011-01-01,2012-07-31,0,0,0,0,0,0,0,0,1500000.0,-0.4328767123287671
 Real Estate ,operating,USA,1.0,2011-09-17,2011-04-15,2011-04-15,0,0,0,0,0,0,0,0,50000.0,-0.4246575342465753
 Local ,operating,ESP,2.0,2009-10-29,2009-05-02,2011-01-01,0,0,0,0,0,0,0,0,427410.0,-0.4931506849315068
 Public Relations ,closed,DEU,2.0,2011-02-01,2011-01-01,2011-06-01,0,0,0,0,0,0,0,0,238660.0,-0.08493150684931507
 Music ,closed,IRL,1.0,2008-01-01,2007-01-01,2007-01-01,1,0,0,0,0,0,0,0,263400.0,-1.0
 Entertainment ,operating,IND,5.0,2011-09-01,2011-06-01,2013-09-02,0,0,0,0,0,0,0,0,340000.0,-0.25205479452054796
 Peer-to-Peer ,operating,USA,1.0,2011-01-01,2010-10-01,2010-10-01,0,0,0,0,0,0,0,0,25000.0,-0.25205479452054796
 Developer Tools ,operating,USA,3.0,2013-10-01,2013-03-14,2014-08-19,0,0,0,0,0,0,0,0,2715000.0,-0.5506849315068493
 Entertainment ,closed,GBR,1.0,2009-04-20,2009-01-01,2009-01-01,0,0,0,0,0,0,0,0,69585.0,-0.29863013698630136
 Jewelry ,operating,CAN,1.0,2006-10-01,2005-01-01,2005-01-01,0,0,0,0,0,0,0,0,10000.0,-1.747945205479452
 Twitter Applications ,operating,GBR,2.0,2008-01-01,2007-10-01,2009-01-01,0,0,0,0,0,0,0,0,909330.0,-0.25205479452054796
 Photo Sharing ,operating,USA,2.0,2012-02-01,2011-12-31,2012-06-29,0,0,0,0,0,0,0,0,1700000.0,-0.08767123287671233
 Online Shopping ,operating,USA,3.0,2012-01-01,2011-05-31,2014-01-16,1,1,0,0,0,0,0,0,23100000.0,-0.589041095890411
 Brand Marketing ,acquired,USA,1.0,2009-05-01,2009-04-15,2009-04-15,0,0,0,0,0,0,0,0,150000.0,-0.043835616438356165
 Curated Web ,closed,USA,1.0,2008-07-01,2008-01-01,2008-01-01,0,0,0,0,0,0,0,0,800000.0,-0.4986301369863014
 Legal ,operating,USA,1.0,2014-03-01,2014-02-19,2014-02-19,0,0,0,0,0,0,0,0,28000.0,-0.0273972602739726
 Mobile ,operating,USA,1.0,2012-01-01,2009-10-14,2009-10-14,0,0,0,0,0,0,0,0,75000.0,-2.2164383561643834
 SaaS ,operating,ITA,2.0,2012-03-01,2012-01-03,2013-01-01,0,0,0,0,0,0,0,0,65070.0,-0.1589041095890411
 Mobile ,operating,USA,3.0,2012-11-01,2012-09-01,2013-11-04,0,0,0,0,0,0,0,0,1528000.0,-0.16712328767123288
 Payments ,operating,AUS,15.0,2003-02-03,2003-02-01,2011-12-12,0,0,0,0,0,0,0,0,31594390.0,-0.005479452054794521
 Security ,operating,AUS,1.0,2014-08-20,2013-05-27,2013-05-27,0,0,0,0,0,0,0,0,200000.0,-1.2328767123287672
 Advertising ,operating,KOR,1.0,2013-06-03,2013-05-08,2013-05-08,0,0,0,0,0,0,0,0,32094.0,-0.07123287671232877
 Social Media ,operating,GBR,1.0,2012-01-10,2010-12-01,2010-12-01,1,0,0,0,0,0,0,0,1580000.0,-1.1095890410958904
 E-Commerce ,operating,USA,1.0,2013-11-26,2012-08-15,2012-08-15,0,0,0,0,0,0,0,0,10390.0,-1.2821917808219179
 Health Care ,operating,USA,3.0,2013-01-01,2012-11-16,2014-08-18,1,0,0,0,0,0,0,0,4971193.0,-0.12602739726027398
 Curated Web ,operating,USA,1.0,2009-06-15,2009-06-09,2009-06-09,0,0,0,0,0,0,0,0,500000.0,-0.01643835616438356
 Education ,operating,USA,4.0,2008-09-01,2008-06-01,2013-07-01,1,0,0,0,0,0,0,0,2400000.0,-0.25205479452054796
 Retail ,operating,USA,1.0,2012-06-01,2011-06-15,2011-06-15,0,0,0,0,0,0,0,0,50000.0,-0.9643835616438357
 Domains ,operating,GBR,1.0,2011-10-01,2010-12-15,2010-12-15,0,0,0,0,0,0,0,0,60000000.0,-0.7945205479452054
 News ,operating,USA,1.0,2013-11-29,2013-11-25,2013-11-25,0,0,0,0,0,0,0,0,100000.0,-0.010958904109589041
 Consulting ,closed,USA,1.0,2006-04-03,2005-01-01,2005-01-01,0,0,0,0,0,0,0,0,250000.0,-1.252054794520548
 Software ,operating,USA,5.0,2010-01-01,2009-07-31,2014-06-04,0,0,1,0,0,0,0,0,23527627.0,-0.42191780821917807
 Education ,operating,USA,2.0,2014-01-01,2013-12-30,2013-12-30,0,0,0,0,0,0,0,0,1250000.0,-0.005479452054794521
 Hospitality ,operating,USA,3.0,2012-07-01,2012-06-24,2013-11-26,0,0,0,0,0,0,0,0,18689487.0,-0.019178082191780823
 Apps ,closed,SYC,1.0,2011-11-10,2011-10-23,2011-10-23,0,0,0,0,0,0,0,0,35000.0,-0.049315068493150684
 Network Security ,operating,USA,3.0,2009-07-01,2009-05-20,2013-01-16,0,1,0,0,0,0,0,0,3500000.0,-0.11506849315068493
 Employment ,closed,USA,2.0,2011-01-01,2009-12-13,2011-08-17,0,0,0,0,0,0,0,0,3700000.0,-1.0520547945205478
 Software ,operating,USA,5.0,2008-01-01,2001-02-19,2004-11-16,0,0,0,0,0,0,0,0,5250000.0,-6.868493150684931
 Travel ,acquired,USA,4.0,2008-01-01,2006-11-21,2010-09-01,1,1,0,0,0,0,0,0,16781724.0,-1.1123287671232878
 Medical ,operating,USA,6.0,2010-06-01,2010-04-03,2014-06-30,1,1,1,0,0,0,0,0,26950000.0,-0.16164383561643836
 Travel ,operating,USA,5.0,2010-01-01,2008-05-01,2011-12-20,1,0,0,0,0,0,0,0,3265000.0,-1.6712328767123288
 Testing ,operating,USA,6.0,2007-08-01,2006-01-01,2014-01-14,1,1,1,1,1,0,0,0,80800000.0,-1.5808219178082192
 Internet ,operating,CHN,5.0,2010-09-01,1996-12-01,2010-02-01,0,1,1,0,1,1,0,0,180500000.0,-13.758904109589041
 Audio ,closed,USA,1.0,2007-09-17,2007-09-01,2007-09-01,1,0,0,0,0,0,0,0,4000000.0,-0.043835616438356165
 Communities ,operating,CAN,2.0,2009-12-15,2009-08-06,2010-01-19,0,0,0,0,0,0,0,0,12000.0,-0.3589041095890411
 Security ,operating,USA,4.0,2011-01-01,2010-01-01,2014-08-05,1,1,1,0,0,0,0,0,42840000.0,-1.0
 Mobile ,operating,USA,10.0,2011-12-01,2009-07-10,2014-11-13,0,0,1,1,0,0,0,0,20535582.0,-2.3945205479452056
 Internet ,operating,FRA,2.0,2008-05-15,2007-12-22,2008-06-01,0,0,0,0,0,0,0,0,155379.0,-0.3972602739726027
 DOD/Military ,closed,USA,1.0,2011-12-15,2011-06-15,2011-06-15,0,0,0,0,0,0,0,0,150000.0,-0.5013698630136987
 Software ,operating,ESP,5.0,2008-06-01,2007-07-01,2013-02-01,0,0,0,0,0,0,0,0,4383764.0,-0.9205479452054794
 Internet Marketing ,operating,USA,3.0,2010-03-01,2010-01-10,2011-11-14,0,0,0,0,0,0,0,0,400000.0,-0.136986301369863
 Video ,operating,IRL,1.0,2013-01-01,2012-01-01,2012-01-01,0,0,0,0,0,0,0,0,1000000.0,-1.0027397260273974
 Internet Marketing ,operating,USA,1.0,2014-04-01,2013-01-22,2013-01-22,0,0,0,0,0,0,0,0,300000.0,-1.189041095890411
 Video ,closed,IND,1.0,2010-02-28,2010-01-15,2010-01-15,0,0,0,0,0,0,0,0,30000.0,-0.12054794520547946
 Video ,closed,IRL,1.0,2009-09-15,2009-03-28,2009-03-28,0,0,0,0,0,0,0,0,100000.0,-0.4684931506849315
 Health Care Information Technology ,operating,CAN,3.0,2010-09-01,2010-07-08,2013-08-01,0,0,0,0,0,0,0,0,447496.0,-0.1506849315068493
 E-Commerce ,operating,RUS,2.0,2010-04-15,2010-02-01,2011-01-10,1,0,0,0,0,0,0,0,6000000.0,-0.2
 Discounts ,operating,USA,5.0,2011-01-01,2010-01-01,2013-10-01,0,0,0,0,0,0,0,0,3600000.0,-1.0
 Curated Web ,operating,USA,3.0,2012-08-15,2012-01-01,2014-05-19,0,0,0,0,0,0,0,0,250000.0,-0.6219178082191781
 Analytics ,operating,USA,5.0,2014-08-28,2010-05-01,2014-08-27,0,0,0,0,0,0,0,0,3500000.0,-4.328767123287672
 E-Commerce ,acquired,CHN,6.0,2009-01-01,2005-06-24,2012-06-01,1,0,0,1,0,0,0,0,25073206.0,-3.526027397260274
 Social Media Monitoring ,operating,USA,3.0,2011-06-01,2011-01-01,2013-06-01,1,0,0,0,0,0,0,0,6825000.0,-0.4136986301369863
 Hospitality ,operating,GBR,1.0,2011-01-19,2011-01-01,2011-01-01,0,0,0,0,0,0,0,0,18628.0,-0.049315068493150684
 Messaging ,operating,USA,3.0,2010-09-01,2009-12-02,2011-08-01,0,0,0,0,0,0,0,0,4500000.0,-0.7479452054794521
 Biotechnology ,operating,USA,5.0,2013-04-16,2007-08-10,2014-07-02,0,0,0,0,0,0,0,0,42820000.0,-5.6876712328767125
 Web Development ,operating,URY,1.0,2011-04-01,2010-01-01,2010-01-01,0,0,0,0,0,0,0,0,20000.0,-1.2465753424657535
 Medical ,operating,BRA,4.0,2012-08-01,2010-05-01,2014-06-02,0,0,0,0,0,0,0,0,3100000.0,-2.254794520547945
 Media ,operating,CHL,1.0,2012-04-12,2011-09-21,2011-09-21,0,0,0,0,0,0,0,0,40000.0,-0.5589041095890411
 Photography ,operating,USA,1.0,2009-11-09,2009-07-01,2009-07-01,0,0,0,0,0,0,0,0,25000.0,-0.3589041095890411
 Messaging ,acquired,USA,3.0,2009-01-01,2008-09-01,2011-06-09,1,0,0,0,0,0,0,0,3000000.0,-0.33424657534246577
 Crowdsourcing ,operating,USA,1.0,2012-01-01,2011-09-05,2011-09-05,0,0,0,0,0,0,0,0,750000.0,-0.3232876712328767
 Big Data ,operating,USA,3.0,2012-07-01,2012-06-04,2014-10-15,0,0,0,0,0,0,0,0,345000.0,-0.07397260273972603
 Search ,operating,ITA,1.0,2012-02-06,2008-01-06,2008-01-06,0,0,0,0,0,0,0,0,2945400.0,-4.087671232876712
 Lead Generation ,operating,USA,2.0,2011-03-02,2011-03-01,2014-01-07,0,0,0,0,0,0,0,0,400000.0,-0.0027397260273972603
 E-Commerce ,operating,IRL,3.0,2011-12-01,2011-08-01,2013-09-26,0,0,0,0,0,0,0,0,550994.0,-0.33424657534246577
 Facebook Applications ,operating,CAN,3.0,2013-01-01,2012-11-26,2014-11-25,0,0,0,0,0,0,0,0,3040000.0,-0.09863013698630137
 Digital Media ,operating,USA,4.0,2009-01-01,2007-05-01,2012-05-21,0,1,1,0,0,0,0,0,237179999.0,-1.673972602739726
 Manufacturing ,operating,NLD,1.0,2012-05-29,2012-02-07,2012-02-07,0,0,0,0,0,0,0,0,98347.0,-0.30684931506849317
 Software ,operating,USA,1.0,2013-12-25,2013-11-10,2013-11-10,0,0,0,0,0,0,0,0,250000.0,-0.1232876712328767
 Software ,operating,TUR,1.0,2013-11-22,2013-11-10,2013-11-10,0,0,0,0,0,0,0,0,250000.0,-0.03287671232876712
 Curated Web ,operating,ESP,1.0,2013-05-01,2012-01-01,2012-01-01,0,0,0,0,0,0,0,0,300000.0,-1.3315068493150686
 Education ,operating,GBR,3.0,2013-11-14,2013-01-30,2014-08-12,0,0,0,0,0,0,0,0,1646000.0,-0.7890410958904109
 Curated Web ,operating,CAN,1.0,2010-01-01,2009-05-01,2009-05-01,0,0,0,0,0,0,0,0,100000.0,-0.6712328767123288
 Enterprise Software ,operating,USA,2.0,2012-08-08,2012-01-01,2012-01-01,0,0,0,0,0,0,0,0,100000.0,-0.6027397260273972
 Online Travel ,operating,ITA,3.0,2013-05-15,2012-11-23,2014-10-10,0,0,0,0,0,0,0,0,731057.0,-0.473972602739726
 Peer-to-Peer ,operating,USA,1.0,2009-04-17,2007-09-01,2007-09-01,0,0,0,0,0,0,0,0,3000000.0,-1.6273972602739726
 Wealth Management ,operating,USA,5.0,2011-01-01,2008-12-16,2014-10-27,1,1,1,1,0,0,0,0,129500000.0,-2.043835616438356
 News ,closed,USA,1.0,2010-08-16,2010-08-15,2010-08-15,0,0,0,0,0,0,0,0,500000.0,-0.0027397260273972603
 Apps ,operating,GBR,1.0,2010-10-13,2010-09-06,2010-09-06,0,0,0,0,0,0,0,0,19311.0,-0.10136986301369863
 Curated Web ,acquired,USA,2.0,2001-06-01,1998-02-09,2006-08-01,1,0,0,0,0,0,0,0,12000000.0,-3.3095890410958906
 Incubators ,operating,GBR,2.0,2014-01-01,2013-10-01,2014-03-01,0,0,0,0,0,0,0,0,493251.0,-0.25205479452054796
 Internet ,operating,USA,4.0,2011-01-10,2011-01-01,2014-08-01,0,0,0,0,0,0,0,0,1150000.0,-0.024657534246575342
 Enterprise Software ,operating,EST,2.0,2013-01-01,2011-03-01,2013-11-15,0,0,0,0,0,0,0,0,290000.0,-1.841095890410959
 Finance ,operating,USA,2.0,2011-01-01,2009-11-11,2011-09-13,1,0,0,0,0,0,0,0,10455481.0,-1.1397260273972603
 E-Commerce ,operating,FRA,2.0,2008-04-15,2007-04-15,2011-12-19,1,0,0,0,0,0,0,0,1439220.0,-1.0027397260273974
 Mobile ,acquired,USA,3.0,2011-11-15,2011-09-01,2012-03-18,0,0,0,0,0,0,0,0,1265000.0,-0.2054794520547945
 Pharmaceuticals ,operating,CHN,1.0,2014-01-01,2009-10-01,2009-10-01,1,0,0,0,0,0,0,0,3010248.0,-4.254794520547946
 Social Media ,operating,CHN,1.0,2013-10-30,2013-10-01,2013-10-01,0,0,0,0,0,0,0,0,163309.0,-0.07945205479452055
 Finance ,operating,HKG,2.0,2013-01-25,2013-01-01,2014-06-16,1,0,0,0,0,0,0,0,14000000.0,-0.06575342465753424
 Mobile Commerce ,operating,USA,1.0,2014-05-01,2014-04-05,2014-04-05,0,0,0,0,0,0,0,0,15000.0,-0.07123287671232877
 Charity ,operating,USA,1.0,2013-02-01,2013-01-15,2013-01-15,0,0,0,0,0,0,0,0,500000.0,-0.04657534246575343
 Social Media ,acquired,USA,3.0,2008-03-01,2006-01-01,2008-08-05,1,1,0,0,0,0,0,0,12970000.0,-2.164383561643836
 Software ,operating,KOR,1.0,2013-07-16,2013-07-01,2013-07-01,0,0,0,0,0,0,0,0,43823.0,-0.0410958904109589
 Web Tools ,acquired,USA,3.0,2005-10-17,2005-10-01,2008-05-19,1,1,1,0,0,0,0,0,39750000.0,-0.043835616438356165
 Messaging ,operating,NLD,2.0,2012-08-06,2010-06-04,2013-10-24,0,0,0,0,0,0,0,0,1681000.0,-2.175342465753425
 E-Commerce ,operating,THA,1.0,2013-05-01,2013-01-01,2013-01-01,0,0,0,0,0,0,0,0,600000.0,-0.3287671232876712
 E-Commerce ,acquired,USA,6.0,2004-01-01,2003-12-31,2009-12-23,1,1,1,0,0,0,0,0,33358207.0,-0.0027397260273972603
 Mobile ,operating,SGP,1.0,2007-01-01,2006-01-01,2006-01-01,0,0,0,0,0,0,0,0,50000.0,-1.0
 News ,operating,USA,2.0,2011-10-01,2011-07-01,2012-06-05,1,0,0,0,0,0,0,0,2400000.0,-0.25205479452054796
 Hardware + Software ,operating,GBR,2.0,2013-05-10,2013-03-16,2014-09-26,0,0,0,0,0,0,0,0,845000.0,-0.1506849315068493
 File Sharing ,operating,USA,3.0,2012-01-04,2006-06-01,2008-01-01,1,1,0,0,0,0,0,0,14500000.0,-5.597260273972603
 Social Network Media ,operating,DEU,1.0,2007-05-01,2007-01-01,2007-01-01,0,0,0,0,0,0,0,0,131700.0,-0.3287671232876712
 Collaboration ,acquired,USA,4.0,2008-09-15,2008-08-01,2012-11-06,1,0,0,0,0,0,0,0,2939581.0,-0.1232876712328767
 Social Media ,operating,USA,5.0,2006-01-01,2004-01-01,2014-08-27,1,1,1,1,0,0,0,0,39800000.0,-2.0027397260273974
 Collaboration ,operating,USA,3.0,2014-01-01,2011-04-04,2014-08-01,0,0,0,0,0,0,0,0,2025000.0,-2.747945205479452
 Games ,operating,USA,1.0,2013-06-01,2013-03-11,2013-03-11,0,0,0,0,0,0,0,0,100000.0,-0.22465753424657534
 Messaging ,operating,USA,1.0,2013-02-01,2013-01-01,2013-01-01,0,0,0,0,0,0,0,0,2250000.0,-0.08493150684931507
 Curated Web ,operating,USA,4.0,2011-09-05,2010-10-21,2014-06-21,1,1,1,0,0,0,0,0,78700000.0,-0.873972602739726
 Gift Card ,operating,ITA,1.0,2006-04-11,2006-01-01,2006-01-01,0,0,0,0,0,0,0,0,100000.0,-0.273972602739726
 Printing ,operating,CAN,2.0,2008-01-08,2006-01-01,2013-09-05,0,1,0,0,0,0,0,0,16000000.0,-2.0191780821917806
 Shopping ,acquired,USA,3.0,2006-11-09,2006-01-01,2008-04-29,1,0,0,0,0,0,0,0,1395100.0,-0.8547945205479452
 Corporate Training ,operating,SGP,1.0,2012-10-23,2011-01-01,2011-01-01,0,0,0,0,0,0,0,0,700000.0,-1.810958904109589
 Social Media ,operating,TUR,2.0,2012-06-01,2012-02-18,2014-10-02,0,0,0,0,0,0,0,0,1200000.0,-0.28493150684931506
 Coffee ,operating,USA,1.0,2013-12-30,2013-10-15,2013-10-15,0,0,0,0,0,0,0,0,11000.0,-0.20821917808219179
 Risk Management ,operating,GBR,3.0,2007-10-01,2007-06-01,2011-02-16,1,1,1,0,0,0,0,0,145393366.0,-0.33424657534246577
 Messaging ,operating,GBR,2.0,2009-12-01,2009-10-20,2010-09-01,0,0,0,0,0,0,0,0,64000.0,-0.11506849315068493
 E-Commerce ,operating,ARG,1.0,2012-04-01,2012-03-01,2012-03-01,0,0,0,0,0,0,0,0,75000.0,-0.08493150684931507
 Technology ,operating,USA,3.0,2005-03-01,2005-01-01,2011-10-24,0,0,0,0,1,1,0,0,175000000.0,-0.16164383561643836
 Software ,operating,USA,5.0,2007-10-01,2007-06-01,2013-09-19,1,0,0,0,0,0,0,0,5443678.0,-0.33424657534246577
 Curated Web ,operating,USA,1.0,2014-03-01,2013-07-17,2013-07-17,0,0,0,0,0,0,0,0,25000.0,-0.6219178082191781
 Enterprise Software ,closed,USA,2.0,2009-10-01,2009-01-01,2010-07-27,1,0,0,0,0,0,0,0,3500000.0,-0.7479452054794521
 Marketplaces ,operating,USA,1.0,2014-01-01,2012-11-22,2012-11-22,0,0,0,0,0,0,0,0,40000.0,-1.1095890410958904
 Travel ,operating,USA,2.0,2014-08-30,2014-01-30,2014-08-31,0,0,0,0,0,0,0,0,43000.0,-0.5808219178082191
 Entertainment ,operating,USA,1.0,2014-06-10,2014-06-09,2014-06-09,0,0,0,0,0,0,0,0,50000.0,-0.0027397260273972603
 Manufacturing ,operating,USA,6.0,2011-01-01,2010-02-03,2014-11-10,1,1,0,0,0,0,0,0,9834135.0,-0.9095890410958904
 Enterprise Software ,operating,IRL,1.0,2013-06-01,2013-01-01,2013-01-01,0,0,0,0,0,0,0,0,264094.0,-0.4136986301369863
 Advertising ,operating,GBR,1.0,2009-11-01,2009-01-01,2009-01-01,0,0,0,0,0,0,0,0,50000.0,-0.8328767123287671
 Media ,operating,USA,3.0,2010-08-01,2009-01-01,2014-04-03,0,0,0,0,0,0,0,0,6539907.0,-1.5808219178082192
 iPhone ,operating,USA,1.0,2011-02-01,2011-01-01,2011-01-01,0,0,0,0,0,0,0,0,200000.0,-0.08493150684931507
 User Experience Design ,operating,USA,1.0,2014-06-04,2014-06-01,2014-06-01,0,0,0,0,0,0,0,0,25000.0,-0.00821917808219178
 Wireless ,operating,USA,4.0,2009-01-01,2008-08-01,2014-09-04,1,1,1,1,0,0,0,0,74000000.0,-0.4191780821917808
 Enterprise Software ,acquired,USA,3.0,2010-01-01,2009-12-22,2012-07-01,1,0,0,0,0,0,0,0,7289000.0,-0.0273972602739726
 Mobile ,operating,USA,1.0,2008-04-01,2008-01-01,2008-01-01,0,0,0,0,0,0,0,0,200000.0,-0.2493150684931507
 Clean Technology ,operating,USA,2.0,2013-04-25,2013-02-08,2013-03-08,0,0,0,0,0,0,0,0,40000.0,-0.20821917808219179
 Finance ,operating,IRL,1.0,2010-01-25,2010-01-24,2010-01-24,0,0,0,0,0,0,0,0,250000.0,-0.0027397260273972603
 Chat ,acquired,USA,3.0,2006-01-01,2005-12-12,2008-09-08,0,0,0,0,0,0,0,0,12800000.0,-0.0547945205479452
 Social Media ,operating,USA,1.0,2010-05-01,2010-01-01,2010-01-01,0,0,0,0,0,0,0,0,90000.0,-0.3287671232876712
 Local ,operating,CHE,1.0,2011-07-17,2011-07-11,2011-07-11,0,0,0,0,0,0,0,0,702800.0,-0.01643835616438356
 Games ,operating,CHL,2.0,2010-12-19,2010-12-01,2012-08-01,0,0,0,0,0,0,0,0,800000.0,-0.049315068493150684
 Social Media ,closed,USA,4.0,2012-04-04,2009-09-20,2012-10-10,0,0,0,0,0,0,0,0,435000.0,-2.5397260273972604
 Software ,operating,NOR,3.0,2008-11-08,2008-05-14,2010-06-24,1,0,0,0,0,0,0,0,690000.0,-0.4876712328767123
 Travel ,operating,IND,4.0,2006-08-01,2006-01-11,2014-04-16,0,0,0,0,0,0,0,0,45000000.0,-0.5534246575342465
 Finance ,operating,USA,1.0,2012-05-31,2012-03-31,2012-03-31,0,0,0,0,0,0,0,0,400000.0,-0.16712328767123288
 Social Media ,acquired,NLD,1.0,2007-09-01,2007-01-01,2007-01-01,0,0,0,0,0,0,0,0,65850.0,-0.6657534246575343
 Apps ,operating,DEU,1.0,2014-03-28,2014-03-24,2014-03-24,0,0,0,0,0,0,0,0,34517.0,-0.010958904109589041
 Advertising ,operating,NLD,2.0,2008-02-06,2008-02-05,2013-09-16,1,0,0,0,0,0,0,0,5918360.0,-0.0027397260273972603
